ZIP,Num Farms,Num Estabs,Total Emp Bus,Min Share,Black Share,Number of Loans_1,Total Loans Amount_1,Total Employees_1,Number of Loans_2,Total Loans Amount_2,Total Employees_2,Number of Loans_3,Total Loans Amount_3,Total Employees_3
35750,183.0,163.0,346.0,0.1757152511826988,0.118720432529849,25,1151779.54,204,37,751636.77,143,23,590176.59,95
35751,2.0,4.0,6.0,0.092511013215859,0.0,0,0.0,0,1,5600.0,1,1,5687.5,1
35752,45.0,27.0,72.0,0.114963503649635,0.0652372262773722,5,249488.5,29,5,205600.0,42,7,269829.32,39
35754,48.0,75.0,123.0,0.1370995521873923,0.0189459180158456,17,1177596.5,159,14,424248.68,101,12,660107.4199999999,106
35755,20.0,9.0,29.0,0.064367816091954,0.0068965517241379,0,0.0,0,1,57087.0,7,1,12732.81,6
35756,56.0,227.0,283.0,0.4012333130039981,0.2718032120349664,25,1082510.85,182,58,1394698.7500000002,230,52,1407858.36,232
35757,20.0,139.0,159.0,0.3257845537502782,0.2516136211885155,25,786468.77,167,32,632923.39,102,46,1055174.58,179
35758,50.0,1239.0,1289.0,0.2411054836490964,0.140207173971946,182,9964324.899999999,1710,261,8344590.130000001,1710,219,8886051.46,1286
35759,26.0,134.0,160.0,0.3657270904587805,0.2650076659983488,24,987804.1900000001,162,29,628236.0800000001,118,26,606435.99,83
35760,88.0,66.0,154.0,0.0416927246195538,0.0070877631853241,11,405137.0,58,13,460415.25,84,10,305350.67,46
35761,161.0,82.0,243.0,0.2419684027515307,0.155340539723335,15,364559.45999999996,70,22,578291.52,101,27,657785.51,100
35762,0.0,3.0,3.0,,,0,0.0,0,1,24826.0,1,1,24528.32,2
35763,68.0,288.0,356.0,0.1093800890239931,0.0645966778851373,49,2011655.67,353,82,2597658.49,470,71,2398480.35,393
35764,12.0,9.0,21.0,0.0270758122743682,0.0,1,30650.0,9,0,0.0,0,1,36607.0,9
35765,183.0,21.0,204.0,0.0498540856031128,0.0,4,254683.0,30,6,155160.57,21,6,143187.83000000002,20
35766,2.0,0.0,2.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0
35767,4.0,0.0,4.0,,,0,0.0,0,2,142446.5,14,0,0.0,0
35768,207.0,409.0,616.0,0.0976767015706806,0.047038612565445,83,4509384.79,636,54,1805409.51,303,70,3721145.3899999997,482
35769,87.0,142.0,229.0,0.1060153583617747,0.033169795221843,27,1230952.5,172,37,1017903.9500000001,162,30,1345681.4800000002,217
35771,127.0,36.0,163.0,0.0904645476772616,0.0,8,296670.5,58,2,7911.0,3,7,82926.91,20
35772,95.0,71.0,166.0,0.186573485811097,0.163701821262177,9,341099.0,79,10,305709.0,48,12,551484.7699999999,77
35773,140.0,98.0,238.0,0.222384570426651,0.1864406779661017,14,261620.25,47,20,497210.26,66,28,482221.82,77
35774,4.0,0.0,4.0,0.0,0.0,0,0.0,0,0,0.0,0,1,3050.0,2
35775,18.0,0.0,18.0,0.1308539944903581,0.0895316804407713,1,7500.0,1,0,0.0,0,1,7500.0,1
35776,112.0,26.0,138.0,0.0383759733036707,0.0,6,244939.0,30,6,283709.0,35,4,111409.0,23
35801,40.0,1921.0,1961.0,0.1807535850762214,0.1164071167358343,429,22684029.150000002,3116,412,13870691.92,2131,361,16152118.07,2294
35802,38.0,618.0,656.0,0.2313349177166943,0.1601721895879108,90,4842754.29,756,118,3648683.67,625,108,4261338.58,690
35803,45.0,361.0,406.0,0.1665031693329308,0.0518412315122245,56,2011667.13,309,73,2041296.2,480,73,2219450.9,433
35804,3.0,37.0,40.0,,,10,572807.01,88,5,74109.17,14,0,0.0,0
35805,6.0,688.0,694.0,0.5335762360204443,0.3509943828753605,105,5995479.619999999,922,135,4323073.75,677,138,5055684.390000001,784
35806,24.0,1032.0,1056.0,0.3904359356870545,0.3179595557765622,116,7071704.89,1064,141,4909779.72,944,148,6180832.67,1042
35807,0.0,11.0,11.0,,,1,143400.0,13,1,6987.0,1,0,0.0,0
35808,0.0,48.0,48.0,0.3516819571865444,0.1551987767584098,3,183670.07,18,3,145030.0,30,3,59734.770000000004,4
35809,0.0,5.0,5.0,,,0,0.0,0,0,0.0,0,0,0.0,0
35810,42.0,354.0,396.0,0.7718480309493105,0.7168270343550573,25,1170280.72,224,94,2195353.12,492,112,2506908.41,389
35811,70.0,453.0,523.0,0.294182762042904,0.2420032063516299,59,2879362.48,506,113,2690759.02,462,113,3116882.8800000004,437
35812,0.0,16.0,16.0,,,0,0.0,0,0,0.0,0,1,36000.0,2
35813,0.0,5.0,5.0,,,0,0.0,0,0,0.0,0,0,0.0,0
35814,9.0,13.0,22.0,,,0,0.0,0,0,0.0,0,0,0.0,0
35815,0.0,3.0,3.0,,,3,203094.0,20,4,161152.0,26,0,0.0,0
35816,2.0,532.0,534.0,0.7397144665588298,0.6596103804768267,62,3376900.08,550,100,3282188.38,593,110,4038116.4800000004,757
35824,3.0,174.0,177.0,0.382183908045977,0.2753831417624521,13,485511.17,62,23,794253.9199999999,129,23,893006.11,108
35893,0.0,3.0,3.0,,,0,0.0,0,1,13312.0,4,0,0.0,0
35896,0.0,8.0,8.0,0.9284552845528456,0.8682926829268293,0,0.0,0,0,0.0,0,0,0.0,0
35898,0.0,61.0,61.0,,,0,0.0,0,1,19132.0,5,1,20905.0,4
35899,0.0,9.0,9.0,,,0,0.0,0,1,2755.0,1,0,0.0,0
35901,62.0,625.0,687.0,0.3743321165952494,0.310162408083373,102,5843847.26,820,145,5030346.969999999,773,160,6634292.819999999,953
35902,5.0,22.0,27.0,,,0,0.0,0,2,135968.66999999998,17,0,0.0,0
35903,47.0,340.0,387.0,0.3576206140350877,0.3211622807017544,23,1594424.21,291,58,2373792.16,393,41,1386601.6400000001,224
35904,43.0,163.0,206.0,0.2278839348903043,0.1733899504600141,19,1143286.27,190,24,850252.3200000001,188,32,1420977.33,227
35905,40.0,86.0,126.0,0.0538277511961722,0.0196514012303486,10,419510.11,89,15,551441.84,75,21,509197.13,82
35906,31.0,303.0,334.0,0.1640137013902881,0.0958089865001007,48,2767382.6,558,68,2668756.5599999996,538,60,2677874.09,343
35907,38.0,91.0,129.0,0.0378508973768982,0.0174873446847676,13,710920.12,109,31,941296.52,199,21,874273.63,157
35950,171.0,494.0,665.0,0.1206580470860672,0.0370513315322269,87,4097026.86,626,92,2331592.9,394,82,2500447.51,347
35951,250.0,120.0,370.0,0.1262064452805497,0.0045804024210698,29,1712299.21,255,20,426587.89,80,34,1288052.65,172
35952,221.0,79.0,300.0,0.0467660495311372,0.0040875210387112,11,516577.95,74,23,633148.5900000001,111,24,1002153.24,127
35953,104.0,103.0,207.0,0.1343605990783409,0.1143433179723502,15,669227.0,111,22,724760.1799999999,109,22,910250.77,116
35954,170.0,191.0,361.0,0.1461761058288548,0.0971475816453079,21,1192509.1199999999,178,32,1066314.3699999999,193,25,1062469.93,159
35956,217.0,73.0,290.0,0.0382202602230483,0.0004646840148698,18,837334.3200000001,189,22,632764.95,109,26,767274.75,149
35957,337.0,295.0,632.0,0.1126032406531745,0.0392156862745098,54,2338889.22,365,45,1260685.6400000001,255,74,2119849.24,359
35958,71.0,22.0,93.0,0.0250231696014828,0.0,4,192762.0,48,5,117213.0,17,7,275831.57,56
35959,29.0,42.0,71.0,0.0846366145354186,0.0756669733210671,6,358826.0,54,9,258699.41,41,3,87810.0,13
35960,165.0,242.0,407.0,0.1074233875428698,0.0716893461666113,51,2216341.14,317,32,765389.48,163,53,1583112.6300000001,237
35961,180.0,50.0,230.0,0.2929186169409633,0.0205345009814283,8,416773.5,59,9,273217.45,36,9,361161.54,26
35962,276.0,64.0,340.0,0.1459108922781313,0.000840638885553,16,717484.1,123,7,125204.54,24,40,977939.56,87
35963,87.0,8.0,95.0,0.1078066914498141,0.0492565055762081,1,15006.0,2,3,91559.17,39,9,141029.31,12
35964,14.0,7.0,21.0,,,0,0.0,0,0,0.0,0,0,0.0,0
35966,144.0,22.0,166.0,0.0746646418628195,0.0,5,144239.91999999998,27,8,311567.02,44,13,283175.83999999997,52
35967,160.0,427.0,587.0,0.1449384105546176,0.0171950228224848,67,3165228.92,535,82,3055117.95,493,91,3020140.38,427
35968,147.0,150.0,297.0,0.2797536260679515,0.0818597258096562,34,1934267.73,340,26,1030396.5800000001,156,40,1569024.47,259
35971,225.0,74.0,299.0,0.0646279949558638,0.0148171500630517,16,767778.77,157,5,142398.85,22,25,935450.1499999999,131
35972,66.0,6.0,72.0,0.0167224080267558,0.0,1,103568.0,9,4,86137.5,12,4,60724.83,7
35973,80.0,12.0,92.0,0.0270190023752968,0.0258313539192399,0,0.0,0,5,195715.0,22,1,20833.33,1
35974,74.0,35.0,109.0,0.1218769043266301,0.0012187690432663,4,115684.0,21,12,212383.04,45,9,125467.27,21
35975,93.0,5.0,98.0,0.0,0.0,1,21700.0,3,1,4628.32,1,4,73936.86,6
35976,213.0,527.0,740.0,0.1285188331917304,0.065137354856981,125,6885410.399999999,1128,124,3100714.8,598,96,3509300.6,512
35978,184.0,66.0,250.0,0.0719411223551057,0.0,17,859066.0599999999,164,14,513692.65,79,16,327491.55000000005,37
35979,27.0,11.0,38.0,0.0726744186046511,0.0,2,135598.0,13,1,4462.0,1,2,106268.88,13
35980,155.0,25.0,180.0,0.0632911392405063,0.0023628691983122,10,340092.8,78,9,246861.04,65,12,254348.56999999998,56
35981,45.0,18.0,63.0,0.1132352941176471,0.0,5,180185.0,37,6,213494.27,37,11,215887.32,25
35983,66.0,42.0,108.0,0.0297883459628952,0.0,5,176950.0,33,8,393416.79,100,9,469171.27,76
35984,40.0,27.0,67.0,0.0264941466420209,0.0,9,601826.47,90,3,156509.05,18,11,769459.49,99
35986,151.0,188.0,339.0,0.1385165326184093,0.0104685305757691,42,2114358.08,344,24,510451.44,113,39,1270662.04,184
35987,51.0,39.0,90.0,0.1730689797604295,0.0119785212722015,2,157400.0,14,8,186861.0,48,8,410807.82,50
35988,52.0,21.0,73.0,0.1129511677282377,0.0016985138004246,5,328416.5,51,2,129124.94,22,5,169781.99,17
35989,61.0,30.0,91.0,0.1508737386167856,0.0068914595126753,5,146295.22,24,6,87129.45999999999,13,12,213223.58,24
35990,13.0,5.0,18.0,0.0,0.0,1,20833.32,1,1,2000.0,2,1,27550.83,1
36003,63.0,17.0,80.0,0.6284153005464481,0.5961748633879781,5,245241.1,35,7,201817.59,30,11,333869.77,41
36005,123.0,7.0,130.0,0.3656980864635011,0.297661233167966,1,54502.0,6,5,57460.5,11,6,54222.92,12
36006,29.0,21.0,50.0,0.1642266072565245,0.1171228516868236,3,45956.12,21,2,45654.0,5,2,144169.47,17
36008,3.0,0.0,3.0,,,0,0.0,0,0,0.0,0,0,0.0,0
36009,119.0,43.0,162.0,0.3066016836508639,0.2498892334957908,12,544967.27,69,6,124309.77,19,8,214152.89,21
36010,113.0,66.0,179.0,0.4602734297602536,0.4224291658410937,15,891410.52,130,9,97118.82,23,9,301240.53,38
36013,8.0,9.0,17.0,0.2313787638668779,0.2187004754358161,2,127624.95,20,3,104960.0,10,2,50224.79,15
36015,1.0,6.0,7.0,,,0,0.0,0,2,55790.47,5,0,0.0,0
36016,100.0,41.0,141.0,0.5682835820895522,0.5438432835820896,6,279687.0,36,11,223293.0,34,13,240241.32,38
36017,79.0,12.0,91.0,0.6032215647600263,0.4651545036160421,2,190936.0,15,4,51158.0,16,4,204560.15,21
36020,9.0,12.0,21.0,0.4129554655870445,0.3228744939271255,2,176242.0,17,3,64352.5,9,4,162355.0,17
36022,127.0,89.0,216.0,0.1040286760695082,0.0912491233538533,21,761232.85,100,30,568281.77,93,23,389715.29,58
36024,73.0,89.0,162.0,0.1173830892772791,0.1027397260273972,25,944440.55,196,23,585501.91,83,21,660389.8200000001,100
36025,14.0,41.0,55.0,0.5233561440047605,0.4644451056233264,5,161847.41999999998,25,16,350854.3,84,10,179093.4,25
36026,24.0,14.0,38.0,0.0,0.0,1,6500.0,1,4,22845.82,10,7,210800.0,20
36027,117.0,339.0,456.0,0.5287774821453578,0.4642907155860524,89,5937965.33,854,49,1318025.17,281,71,2864774.32,441
36028,53.0,14.0,67.0,0.2808683853459973,0.2774762550881954,5,203789.34999999998,25,2,64271.52,9,6,180170.14,44
36029,32.0,15.0,47.0,0.6458333333333333,0.5912698412698413,5,196104.99,24,5,137116.27000000002,16,6,240265.30000000002,42
36030,18.0,3.0,21.0,0.5777777777777777,0.5777777777777777,1,13957.0,2,1,7000.0,2,2,19298.88,3
36031,2.0,0.0,2.0,1.0,1.0,0,0.0,0,0,0.0,0,0,0.0,0
36032,41.0,32.0,73.0,0.8433782712133228,0.8199841395717684,6,183350.5,33,6,216152.0,23,9,153359.57,50
36033,108.0,45.0,153.0,0.4003661087866108,0.3347280334728033,10,510536.38,70,8,163921.0,36,13,564852.0,66
36034,22.0,9.0,31.0,0.2296231375985977,0.1393514460999123,3,123406.0,14,2,26152.0,4,3,112279.55,13
36035,87.0,23.0,110.0,0.2649319929036073,0.2040212891780012,3,114137.0,12,5,92275.0,19,8,120057.33,13
36036,29.0,10.0,39.0,0.4019559902200489,0.3750611246943765,1,48777.45,20,5,41378.020000000004,11,7,173766.13999999998,30
36037,242.0,354.0,596.0,0.5250531430306711,0.4899787427877315,80,3249433.65,612,33,973537.68,163,55,2253871.85,396
36038,0.0,5.0,5.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0
36039,12.0,0.0,12.0,0.8776978417266187,0.8776978417266187,0,0.0,0,0,0.0,0,0,0.0,0
36040,116.0,40.0,156.0,0.8862343572241184,0.8828213879408419,6,168954.5,47,3,68345.5,14,9,171625.95,22
36041,32.0,24.0,56.0,0.1878742514970059,0.1818862275449101,7,316517.0,49,3,145380.0,26,6,225028.3,40
36042,60.0,6.0,66.0,0.1130699088145896,0.0869300911854103,3,68055.0,12,1,78655.0,11,4,134362.0,17
36043,131.0,57.0,188.0,0.4712249208025343,0.4350580781414995,7,453194.0,72,12,383982.19,110,17,573810.75,74
36046,26.0,16.0,42.0,0.3174721189591077,0.2765799256505576,5,150948.0,18,3,97365.0,29,4,36895.45,6
36047,53.0,9.0,62.0,0.540734109221128,0.540734109221128,1,11510.0,2,5,107913.0,19,4,72786.33,5
36048,67.0,15.0,82.0,0.5739257101238164,0.5520757465404225,1,37182.9,3,6,150138.46999999997,27,7,194586.25,43
36049,176.0,123.0,299.0,0.2640402347024309,0.2055322715842414,36,1550332.0399999998,232,24,532717.7,122,31,813991.5000000001,99
36051,54.0,14.0,68.0,0.3034278459585273,0.2234447735928904,0,0.0,0,4,80231.1,12,1,20832.0,1
36052,40.0,5.0,45.0,0.2080645161290322,0.182258064516129,2,58310.0,7,6,81563.0,17,4,89761.85,11
36053,34.0,11.0,45.0,0.8765822784810127,0.8723628691983122,1,25600.0,7,3,91584.0,16,3,69924.0,9
36054,27.0,270.0,297.0,0.3273346616106434,0.2673050967285815,51,2570118.28,432,53,1019537.2899999999,204,61,2415914.06,347
36057,9.0,4.0,13.0,,,1,79200.0,8,2,59700.0,4,0,0.0,0
36064,83.0,139.0,222.0,0.3143559674673728,0.2338755437866465,33,1634024.24,345,67,1932319.8599999999,337,63,1785121.67,306
36065,13.0,6.0,19.0,,,2,132480.0,6,1,9754.0,2,0,0.0,0
36066,27.0,450.0,477.0,0.2210225311837499,0.1633387565941921,72,3972048.34,687,78,2341471.19,396,80,3534964.8200000003,540
36067,158.0,415.0,573.0,0.2767502348096236,0.2256701105411458,85,3554578.2600000002,618,96,2664884.02,470,92,3344252.88,506
36068,3.0,16.0,19.0,,,3,133487.0,15,0,0.0,0,0,0.0,0
36069,82.0,27.0,109.0,0.3698949824970828,0.3617269544924154,5,185244.77,38,11,135223.53,48,13,296321.49,45
36071,52.0,5.0,57.0,0.2693110647181628,0.231732776617954,4,117699.5,19,3,91084.0,5,5,125489.34,11
36072,9.0,10.0,19.0,,,0,0.0,0,0,0.0,0,0,0.0,0
36075,57.0,25.0,82.0,0.7085222121486854,0.7030825022665458,4,323636.07,40,7,212239.5,48,11,451933.09,51
36078,140.0,232.0,372.0,0.2124618476885282,0.1902776743839797,47,2181775.55,331,65,1799096.03,332,50,1353748.45,175
36079,132.0,134.0,266.0,0.3205638982531412,0.2850137909898866,21,1147668.33,155,32,753996.3800000001,137,33,883510.73,117
36080,51.0,25.0,76.0,0.043565348022033,0.0390585878818227,4,124132.5,13,5,111285.0,19,5,266110.87,31
36081,155.0,406.0,561.0,0.4760843258391185,0.4214381249601936,74,3495522.35,660,83,2009741.81,419,76,2599524.0500000003,478
36082,0.0,14.0,14.0,0.4213147410358565,0.3237051792828685,0,0.0,0,0,0.0,0,0,0.0,0
36083,78.0,123.0,201.0,0.890218449979129,0.8737999165159316,12,336545.24,46,27,922395.7,148,39,960887.13,169
36087,1.0,3.0,4.0,,,0,0.0,0,1,20325.62,5,1,93985.0,6
36088,3.0,11.0,14.0,0.9718465972068278,0.960540900022168,0,0.0,0,4,67119.0,9,11,315319.5,41
36089,105.0,96.0,201.0,0.7426786411557985,0.6808538331380971,16,876763.74,233,17,541905.92,142,23,427463.78,67
36091,37.0,26.0,63.0,0.0793201133144475,0.0745986779981114,6,103800.0,23,6,117812.0,19,9,152565.83000000002,25
36092,128.0,377.0,505.0,0.2860370103340542,0.2436433549627493,77,3196030.06,473,63,2025085.12,378,53,2071576.97,331
36093,43.0,126.0,169.0,0.1218747116892702,0.1014853768797859,36,1871938.34,263,40,937982.03,180,44,1270484.72,162
36101,3.0,29.0,32.0,,,0,0.0,0,3,53160.0,5,0,0.0,0
36102,2.0,10.0,12.0,,,0,0.0,0,0,0.0,0,0,0.0,0
36103,1.0,9.0,10.0,,,0,0.0,0,0,0.0,0,0,0.0,0
36104,10.0,715.0,725.0,0.7820343461030383,0.7400924702774109,89,5480984.5,761,137,4368169.16,550,147,6981639.32,826
36105,94.0,210.0,304.0,0.8918638439186384,0.8899958488999585,26,1138524.52,240,34,1156959.1900000002,275,37,1236754.9300000002,258
36106,40.0,581.0,621.0,0.5328301886792453,0.4876157804459691,109,6102888.17,936,131,4389337.26,854,154,6861444.55,997
36107,3.0,202.0,205.0,0.5993317913132871,0.4796967360575687,17,936719.6799999999,123,41,1449947.0999999999,242,38,1419991.52,183
36108,34.0,359.0,393.0,0.8917954083830861,0.8585585031082661,38,2414081.97,383,66,1976457.25,338,61,1755360.48,234
36109,32.0,420.0,452.0,0.3573502136924441,0.3088460608015482,44,1887633.14,331,75,2457326.77,497,79,2230857.13,345
36110,16.0,160.0,176.0,0.8594066082265678,0.797875927174646,29,1446779.87,250,31,1153409.8,238,44,1478843.64,210
36111,40.0,135.0,175.0,0.6172,0.57152,16,622988.19,121,31,651196.22,89,43,927667.58,112
36112,0.0,28.0,28.0,0.0801526717557251,0.0,0,0.0,0,0,0.0,0,0,0.0,0
36113,0.0,5.0,5.0,0.3666479505895564,0.244806288601909,0,0.0,0,1,6700.0,1,1,6700.0,1
36114,0.0,12.0,12.0,,,0,0.0,0,0,0.0,0,0,0.0,0
36115,0.0,0.0,0.0,0.4366197183098591,0.1881287726358149,0,0.0,0,0,0.0,0,0,0.0,0
36116,52.0,674.0,726.0,0.8577742243542763,0.7621649232682612,88,4835359.48,729,161,4517536.3100000005,1031,191,5701256.53,1040
36117,83.0,1661.0,1744.0,0.609340597828115,0.5027055267380677,241,12627880.830000002,1807,404,13774518.879999999,2269,442,16609668.379999999,2677
36120,1.0,4.0,5.0,,,0,0.0,0,0,0.0,0,0,0.0,0
36121,0.0,7.0,7.0,,,2,56368.270000000004,6,4,144897.0,20,0,0.0,0
36123,7.0,12.0,19.0,,,1,144842.0,9,1,16017.0,3,0,0.0,0
36124,8.0,20.0,28.0,,,8,469486.95,55,2,128773.1,15,0,0.0,0
36125,2.0,4.0,6.0,,,0,0.0,0,0,0.0,0,0,0.0,0
36130,0.0,8.0,8.0,,,0,0.0,0,0,0.0,0,0,0.0,0
36201,4.0,503.0,507.0,0.4851127301933337,0.4430038437266938,69,4283520.680000001,625,82,3375106.42,563,85,3243892.62,517
36202,5.0,64.0,69.0,,,3,164081.57,17,7,164666.93,36,0,0.0,0
36203,39.0,543.0,582.0,0.2633719288336628,0.1550409488844959,95,4428266.61,831,75,1782455.0699999998,381,69,2335283.75,413
36204,0.0,3.0,3.0,,,0,0.0,0,0,0.0,0,0,0.0,0
36205,0.0,31.0,31.0,0.692200557103064,0.6810584958217271,3,205759.0,22,3,181742.0,75,0,0.0,0
36206,19.0,150.0,169.0,0.4217667710408957,0.3199544548818673,10,484345.69,56,23,756325.47,145,23,569870.03,81
36207,84.0,377.0,461.0,0.2600699194406445,0.2282008410599381,64,3155508.42,492,68,2639326.46,381,74,2905294.04,363
36250,43.0,84.0,127.0,0.1841004184100418,0.102510460251046,14,598078.4099999999,91,10,334641.22,43,12,564890.0,133
36251,124.0,88.0,212.0,0.1133543638275499,0.0996845425867507,17,825379.7999999999,159,12,373098.56000000006,61,6,165901.91999999998,23
36253,6.0,6.0,12.0,,,0,0.0,0,0,0.0,0,0,0.0,0
36254,3.0,0.0,3.0,,,0,0.0,0,0,0.0,0,0,0.0,0
36255,29.0,6.0,35.0,0.2289527720739219,0.2032854209445585,1,25481.65,3,2,24583.0,3,1,30126.04,6
36256,51.0,18.0,69.0,0.0966037735849056,0.0875471698113207,4,135023.71000000002,19,0,0.0,0,5,130242.66000000002,14
36257,2.0,0.0,2.0,,,0,0.0,0,0,0.0,0,1,20567.0,1
36258,38.0,13.0,51.0,0.0627980922098568,0.0,6,129697.92,22,0,0.0,0,7,192610.08,26
36260,51.0,52.0,103.0,0.2085860942603826,0.1598226784881008,2,116687.0,28,10,475419.93000000005,78,3,158754.0,17
36262,21.0,8.0,29.0,0.0028530670470755,0.0028530670470756,3,31430.4,9,2,46288.520000000004,13,1,69716.05,15
36263,39.0,4.0,43.0,0.0415584415584415,0.0415584415584415,0,0.0,0,0,0.0,0,2,132426.75,2
36264,167.0,121.0,288.0,0.0715840386940749,0.0384522370012091,23,1070636.32,209,26,811713.9,163,24,660911.55,96
36265,156.0,245.0,401.0,0.2169565003202128,0.1710921720281787,25,1131724.72,226,59,1954427.06,387,46,1844974.7999999998,303
36266,130.0,85.0,215.0,0.1891490765171504,0.1853562005277045,17,884230.8700000001,152,13,491934.88999999996,81,6,235773.62,33
36267,0.0,0.0,0.0,0.0,0.0,1,7749.0,2,1,6270.0,2,0,0.0,0
36268,67.0,43.0,110.0,0.2608695652173913,0.2237458193979933,5,214304.91999999998,46,13,318837.99,69,9,172496.15000000002,28
36269,23.0,9.0,32.0,0.0991285403050109,0.0141612200435729,0,0.0,0,4,126526.97,26,1,13620.0,3
36271,103.0,52.0,155.0,0.0384800384800384,0.0115440115440115,8,388049.42,63,10,226252.73,82,13,620764.86,87
36272,228.0,131.0,359.0,0.1096679987703658,0.0673993237011988,14,656406.76,97,28,701173.9400000001,114,29,1110272.98,137
36273,84.0,35.0,119.0,0.0510855683269476,0.0146871008939974,5,272491.39,30,8,135048.0,31,4,182547.05000000002,26
36274,175.0,180.0,355.0,0.3346519732504474,0.3040406894602995,22,918089.7849999999,180,27,742164.13,176,38,943765.72,135
36275,2.0,0.0,2.0,,,0,0.0,0,0,0.0,0,0,0.0,0
36276,65.0,36.0,101.0,0.2257824143070045,0.161698956780924,7,432831.19,60,8,189714.09,42,7,361293.57,51
36277,11.0,19.0,30.0,0.1810820124052378,0.0973466574776016,2,60823.42,12,2,40222.5,12,2,38855.9,4
36278,80.0,98.0,178.0,0.2453757902130648,0.1758370405057363,12,426927.5,54,23,857050.8899999999,157,8,235628.78999999998,27
36279,55.0,20.0,75.0,0.0216480446927374,0.0052374301675977,2,107964.73000000001,25,5,173790.02,26,5,135100.5,17
36280,200.0,30.0,230.0,0.0443512797881729,0.0357458075904677,5,229625.6,43,7,398774.29,55,10,178393.44,21
36301,158.0,915.0,1073.0,0.3495560064293431,0.3085821190482464,230,10582255.36,1535,166,4835976.35,941,198,6787892.899999999,1050
36302,11.0,39.0,50.0,,,6,172702.1,17,2,20820.0,5,1,78150.0,4
36303,108.0,1197.0,1305.0,0.4512477489066118,0.4044893233856445,276,13764048.280000001,2171,213,6568925.55,1257,242,10112579.46,1533
36304,4.0,12.0,16.0,,,1,4100.0,1,3,30165.0,3,0,0.0,0
36305,54.0,378.0,432.0,0.1674109766129979,0.1060641673522153,127,5762492.81,878,71,1982994.2800000003,409,90,3001388.58,525
36310,124.0,143.0,267.0,0.3676893576222435,0.3111217641418983,33,1384645.14,213,31,666172.99,163,35,927808.5,147
36311,100.0,24.0,124.0,0.0557197129590544,0.0308146897425073,3,53270.0,8,4,18613.46,13,6,52619.19,8
36312,120.0,75.0,195.0,0.1980478589420654,0.1577455919395466,17,695075.58,120,13,334219.0,51,23,512426.42,98
36313,8.0,0.0,8.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0
36314,25.0,0.0,25.0,0.0,0.0,0,0.0,0,2,7756.65,2,5,32617.56,10
36316,66.0,30.0,96.0,0.1362831858407079,0.1101769911504424,12,352433.68000000005,44,8,210331.07,27,14,248762.98,43
36317,27.0,0.0,27.0,0.6342857142857143,0.6185714285714285,0,0.0,0,0,0.0,0,2,11757.0,2
36318,60.0,4.0,64.0,0.0606060606060605,0.0326953748006379,3,129692.5,14,2,30715.0,4,4,157735.83000000002,26
36319,54.0,30.0,84.0,0.1125678119349005,0.0904159132007233,12,508229.0,75,5,59963.0,16,11,290804.38,37
36320,58.0,30.0,88.0,0.1642768079800498,0.1240648379052369,3,224400.0,22,5,151430.0,21,6,104220.0,10
36321,16.0,21.0,37.0,0.1301369863013698,0.059536354056902,6,212817.35,28,5,116572.0,16,6,187044.7,40
36322,44.0,136.0,180.0,0.3425315607194726,0.2492458943134845,10,459803.0,82,23,674514.72,205,18,377455.41000000003,53
36323,187.0,126.0,313.0,0.2707617957522574,0.215693755564034,34,1491437.01,225,21,624114.1000000001,130,33,1052515.78,137
36330,190.0,779.0,969.0,0.2818731912654565,0.1841357537490134,174,8352227.05,1520,142,4345113.0200000005,813,151,5987398.819999999,1127
