"zip","name","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"01746","HOLLISTON, MA","G",5299,"H",110587,"H",394788,394,"HOLLISTON","MA","MIDDLESEX"
"01747","HOPEDALE, MA","G",2174,"G",29411,"H",131332,170,"HOPEDALE","MA","WORCESTER"
"01748","HOPKINTON, MA","H",14948,"J",499155,"J",1924808,474,"HOPKINTON","MA","MIDDLESEX"
"01749","HUDSON, MA","G",8628,"H",98665,"H",427521,544,"HUDSON","MA","MIDDLESEX"
"01752","MARLBOROUGH, MA","G",38246,"H",1170638,"G",4074535,1528,"MARLBOROUGH","MA","MIDDLESEX"
"01754","MAYNARD, MA","H",2800,"H",78479,"H",314981,275,"MAYNARD","MA","MIDDLESEX"
"01756","MENDON, MA","G",1200,"G",10286,"G",47586,152,"MENDON","MA","WORCESTER"
"01757","MILFORD, MA","G",17168,"H",292060,"H",1091505,903,"MILFORD","MA","WORCESTER"
"01760","NATICK, MA","G",21954,"H",429413,"H",1635784,1322,"NATICK","MA","MIDDLESEX"
"01770","SHERBORN, MA","G",570,"H",8131,"H",34307,102,"SHERBORN","MA","MIDDLESEX"
"01772","SOUTHBOROUGH, MA","H",8564,"H",183919,"H",743406,360,"SOUTHBOROUGH","MA","WORCESTER"
"01773","LINCOLN, MA","H",1524,"G",20217,"G",85630,140,"LINCOLN","MA","MIDDLESEX"
"01775","STOW, MA","G",1135,"G",11981,"G",55615,155,"STOW","MA","MIDDLESEX"
"01776","SUDBURY, MA","H",5503,"G",70013,"G",291572,546,"SUDBURY","MA","MIDDLESEX"
"01778","WAYLAND, MA","G",3543,"H",44462,"H",204644,363,"WAYLAND","MA","MIDDLESEX"
"01784","WOODVILLE, MA","J",36,"J",359,"J",1637,3,"WOODVILLE","MA","MIDDLESEX"
"01801","WOBURN, MA","G",45798,"G",884445,"G",3431720,2122,"WOBURN","MA","MIDDLESEX"
"01803","BURLINGTON, MA","G",42772,"G",1058587,"G",4215505,1521,"BURLINGTON","MA","MIDDLESEX"
"01805","BURLINGTON, MA","J",4974,"J",82416,"J",338779,12,"BURLINGTON","MA","MIDDLESEX"
"01810","ANDOVER, MA","G",31660,"G",796136,"G",3107762,1041,"ANDOVER","MA","ESSEX"
"01821","BILLERICA, MA","G",16267,"G",441379,"G",1543453,714,"BILLERICA","MA","MIDDLESEX"
"01824","CHELMSFORD, MA","G",20588,"G",359086,"G",1478130,847,"CHELMSFORD","MA","MIDDLESEX"
"01826","DRACUT, MA","G",5443,"G",53697,"G",231519,566,"DRACUT","MA","MIDDLESEX"
"01827","DUNSTABLE, MA","G",168,"G",1689,"G",8544,55,"DUNSTABLE","MA","MIDDLESEX"
"01830","HAVERHILL, MA","G",6784,"G",62209,"G",266025,505,"HAVERHILL","MA","ESSEX"
"01831","HAVERHILL, MA","G",167,"H",2698,"H",9397,16,"HAVERHILL","MA","ESSEX"
"01832","HAVERHILL, MA","G",4982,"G",51008,"G",211264,313,"HAVERHILL","MA","ESSEX"
"01833","GEORGETOWN, MA","G",1935,"G",21290,"G",98289,205,"GEORGETOWN","MA","ESSEX"
"01834","GROVELAND, MA","H",1032,"H",16176,"H",76341,128,"GROVELAND","MA","ESSEX"
"01835","HAVERHILL, MA","G",5840,"G",70341,"G",295733,300,"HAVERHILL","MA","ESSEX"
"01840","LAWRENCE, MA","G",4965,"G",47393,"G",194687,360,"LAWRENCE","MA","ESSEX"
"01841","LAWRENCE, MA","H",6133,"H",72780,"H",305022,454,"LAWRENCE","MA","ESSEX"
"01842","LAWRENCE, MA","H",200,"H",3173,"H",13737,18,"LAWRENCE","MA","ESSEX"
"01843","LAWRENCE, MA","G",12028,"H",224081,"H",648496,516,"LAWRENCE","MA","ESSEX"
"01844","METHUEN, MA","G",16224,"G",179722,"G",728848,937,"METHUEN","MA","ESSEX"
"01845","NORTH ANDOVER, MA","G",17816,"G",242929,"G",936650,929,"NORTH ANDOVER","MA","ESSEX"
"01850","LOWELL, MA","G",1508,"G",11104,"G",44657,114,"LOWELL","MA","MIDDLESEX"
"01851","LOWELL, MA","H",12768,"H",267060,"H",1152981,512,"LOWELL","MA","MIDDLESEX"
"01852","LOWELL, MA","G",10456,"H",116243,"H",466035,753,"LOWELL","MA","MIDDLESEX"
"01853","LOWELL, MA","G",353,"G",7058,"G",24758,16,"LOWELL","MA","MIDDLESEX"
"01854","LOWELL, MA","H",7347,"H",92468,"H",376418,308,"LOWELL","MA","MIDDLESEX"
"01860","MERRIMAC, MA","G",746,"G",5948,"G",26280,90,"MERRIMAC","MA","ESSEX"
"01862","NORTH BILLERICA, MA","G",9745,"G",184164,"G",710319,406,"NORTH BILLERICA","MA","MIDDLESEX"
"01863","NORTH CHELMSFORD, MA","G",3137,"G",44660,"G",201907,229,"NORTH CHELMSFORD","MA","MIDDLESEX"
"01864","NORTH READING, MA","H",8546,"H",159698,"H",567245,533,"NORTH READING","MA","MIDDLESEX"
"01865","NUTTING LAKE, MA","J",2,"J",24,"H",196,3,"NUTTING LAKE","MA","MIDDLESEX"
"01866","PINEHURST, MA","J",502,"J",6710,"J",23911,5,"PINEHURST","MA","MIDDLESEX"
"01867","READING, MA","H",7268,"H",95835,"H",382534,539,"READING","MA","MIDDLESEX"
"01876","TEWKSBURY, MA","G",15855,"G",277745,"G",1031595,724,"TEWKSBURY","MA","MIDDLESEX"
"01879","TYNGSBORO, MA","G",3923,"G",43096,"G",171195,310,"TYNGSBORO","MA","MIDDLESEX"
"01880","WAKEFIELD, MA","G",15259,"G",256672,"G",984123,933,"WAKEFIELD","MA","MIDDLESEX"
"01885","WEST BOXFORD, MA","H",20,"H",159,"G",1034,8,"WEST BOXFORD","MA","ESSEX"
"01886","WESTFORD, MA","G",11040,"G",264164,"G",1075260,644,"WESTFORD","MA","MIDDLESEX"
"01887","WILMINGTON, MA","H",22828,"H",549058,"H",1992309,865,"WILMINGTON","MA","MIDDLESEX"
"01888","WOBURN, MA","G",235,"H",6884,"G",27133,14,"WOBURN","MA","MIDDLESEX"
"01890","WINCHESTER, MA","H",7424,"H",104723,"H",457518,572,"WINCHESTER","MA","MIDDLESEX"
"01901","LYNN, MA","G",6457,"G",79986,"G",306080,309,"LYNN","MA","ESSEX"
"01902","LYNN, MA","G",3889,"G",37265,"G",165379,517,"LYNN","MA","ESSEX"
"01903","LYNN, MA","G",56,"G",680,"G",3062,7,"LYNN","MA","ESSEX"
"01904","LYNN, MA","G",2805,"G",23338,"G",102583,322,"LYNN","MA","ESSEX"
"01905","LYNN, MA","G",4440,"G",46427,"G",194592,398,"LYNN","MA","ESSEX"
"01906","SAUGUS, MA","G",10470,"G",81600,"G",338851,800,"SAUGUS","MA","ESSEX"
"01907","SWAMPSCOTT, MA","G",2827,"G",23638,"G",108059,324,"SWAMPSCOTT","MA","ESSEX"
"01908","NAHANT, MA","H",265,"H",2234,"H",10633,44,"NAHANT","MA","ESSEX"
"01910","LYNN, MA","J",2889,"J",82869,"J",248564,18,"LYNN","MA","ESSEX"
"01913","AMESBURY, MA","G",4415,"G",50322,"G",211211,453,"AMESBURY","MA","ESSEX"
"01915","BEVERLY, MA","G",22860,"G",334505,"G",1358129,1273,"BEVERLY","MA","ESSEX"
"01921","BOXFORD, MA","G",801,"H",11399,"G",49180,152,"BOXFORD","MA","ESSEX"
"01922","BYFIELD, MA","H",673,"H",8535,"H",36532,64,"BYFIELD","MA","ESSEX"
"01923","DANVERS, MA","H",33700,"H",370226,"H",1565378,1132,"DANVERS","MA","ESSEX"
"01929","ESSEX, MA","G",1126,"G",13734,"G",62625,150,"ESSEX","MA","ESSEX"
"01930","GLOUCESTER, MA","G",9751,"H",141721,"H",563449,887,"GLOUCESTER","MA","ESSEX"
"01931","GLOUCESTER, MA","H",84,"H",632,"H",2683,10,"GLOUCESTER","MA","ESSEX"
"01936","HAMILTON, MA","H",81,"G",620,"G",2335,11,"HAMILTON","MA","ESSEX"
"01937","HATHORNE, MA","J",52,"H",321,"H",1223,5,"HATHORNE","MA","ESSEX"
"01938","IPSWICH, MA","G",5172,"H",79945,"G",352365,390,"IPSWICH","MA","ESSEX"
"01940","LYNNFIELD, MA","G",5526,"H",83444,"G",315563,407,"LYNNFIELD","MA","ESSEX"
"01944","MANCHESTER, MA","G",1327,"G",15310,"G",69151,186,"MANCHESTER","MA","ESSEX"
"01945","MARBLEHEAD, MA","G",4234,"G",41620,"G",175617,573,"MARBLEHEAD","MA","ESSEX"
"01949","MIDDLETON, MA","G",4100,"G",53915,"G",242592,347,"MIDDLETON","MA","ESSEX"
"01950","NEWBURYPORT, MA","G",10937,"G",146144,"G",619593,765,"NEWBURYPORT","MA","ESSEX"
"01951","NEWBURY, MA","H",536,"H",3946,"G",19874,81,"NEWBURY","MA","ESSEX"
"01952","SALISBURY, MA","G",2947,"G",33853,"G",155903,287,"SALISBURY","MA","ESSEX"
"01960","PEABODY, MA","G",22801,"G",279060,"G",1182766,1476,"PEABODY","MA","ESSEX"
"01961","PEABODY, MA","G",296,"G",3720,"G",17624,12,"PEABODY","MA","ESSEX"
"01965","PRIDES CROSSING, MA","J",457,"J",44492,"J",69141,8,"PRIDES CROSSING","MA","ESSEX"
"01966","ROCKPORT, MA","H",556,"H",4624,"H",25106,182,"ROCKPORT","MA","ESSEX"
"01969","ROWLEY, MA","H",3217,"H",38357,"H",188004,225,"ROWLEY","MA","ESSEX"
"01970","SALEM, MA","H",16015,"H",207290,"H",874783,1198,"SALEM","MA","ESSEX"
"01982","SOUTH HAMILTON, MA","G",944,"G",10044,"G",45337,142,"SOUTH HAMILTON","MA","ESSEX"
"01983","TOPSFIELD, MA","G",1916,"G",29890,"G",124850,226,"TOPSFIELD","MA","ESSEX"
"01984","WENHAM, MA","J",1628,"H",10451,"H",44327,80,"WENHAM","MA","ESSEX"
"01985","WEST NEWBURY, MA","H",550,"J",5644,"J",24844,79,"WEST NEWBURY","MA","ESSEX"
"02018","ACCORD, MA","J",23,"J",775,"J",3412,4,"ACCORD","MA","PLYMOUTH"
"02019","BELLINGHAM, MA","G",6805,"H",73286,"H",302962,435,"BELLINGHAM","MA","NORFOLK"
"02020","BRANT ROCK, MA","J",241,"H",731,"H",3947,11,"BRANT ROCK","MA","PLYMOUTH"
"02021","CANTON, MA","G",22621,"G",473411,"G",1836674,964,"CANTON","MA","NORFOLK"
"02025","COHASSET, MA","G",2574,"G",24562,"G",102671,285,"COHASSET","MA","NORFOLK"
"02026","DEDHAM, MA","G",14526,"G",190948,"G",757805,940,"DEDHAM","MA","NORFOLK"
"02027","DEDHAM, MA","H",541,"J",12218,"H",46406,15,"DEDHAM","MA","NORFOLK"
"02030","DOVER, MA","G",460,"H",7213,"H",32323,120,"DOVER","MA","NORFOLK"
"02032","EAST WALPOLE, MA","H",2139,"H",33605,"H",133752,120,"EAST WALPOLE","MA","NORFOLK"
"02035","FOXBORO, MA","G",14502,"H",237096,"H",979247,643,"FOXBORO","MA","NORFOLK"
"02038","FRANKLIN, MA","G",14856,"G",207657,"G",843445,851,"FRANKLIN","MA","NORFOLK"
"02041","GREEN HARBOR, MA","J",21,"J",97,"J",563,7,"GREEN HARBOR","MA","PLYMOUTH"
"02043","HINGHAM, MA","G",18943,"G",251712,"G",996859,890,"HINGHAM","MA","PLYMOUTH"
"02045","HULL, MA","G",1076,"G",8227,"G",36672,169,"HULL","MA","PLYMOUTH"
"02048","MANSFIELD, MA","G",11111,"G",179302,"G",701794,610,"MANSFIELD","MA","BRISTOL"
"02050","MARSHFIELD, MA","G",4799,"G",46737,"G",211906,541,"MARSHFIELD","MA","PLYMOUTH"
"02051","MARSHFIELD HILLS, MA","H",51,"H",220,"H",827,9,"MARSHFIELD HILLS","MA","PLYMOUTH"
"02052","MEDFIELD, MA","G",2558,"G",23515,"G",104281,325,"MEDFIELD","MA","NORFOLK"
"02053","MEDWAY, MA","G",3026,"G",35295,"G",144410,323,"MEDWAY","MA","NORFOLK"
"02054","MILLIS, MA","H",1643,"H",13425,"H",58673,203,"MILLIS","MA","NORFOLK"
"02056","NORFOLK, MA","H",2285,"G",24019,"G",102591,243,"NORFOLK","MA","NORFOLK"
"02060","NORTH SCITUATE, MA","J",99,"H",1286,"H",5724,7,"NORTH SCITUATE","MA","PLYMOUTH"
"02061","NORWELL, MA","G",10645,"G",164324,"G",663325,619,"NORWELL","MA","PLYMOUTH"
"02062","NORWOOD, MA","G",25675,"G",450879,"G",1742973,1266,"NORWOOD","MA","NORFOLK"
"02065","OCEAN BLUFF, MA","J",12,"G",118,"G",512,4,"OCEAN BLUFF","MA","PLYMOUTH"
"02066","SCITUATE, MA","H",2800,"G",24876,"G",114373,373,"SCITUATE","MA","PLYMOUTH"
"02067","SHARON, MA","G",2789,"G",36317,"G",152995,374,"SHARON","MA","NORFOLK"
"02070","SHELDONVILLE, MA","H",29,"G",317,"G",1448,5,"SHELDONVILLE","MA","NORFOLK"
"02071","SOUTH WALPOLE, MA","J",103,"H",963,"G",5662,17,"SOUTH WALPOLE","MA","NORFOLK"
"02072","STOUGHTON, MA","G",12702,"G",153406,"G",649693,935,"STOUGHTON","MA","NORFOLK"
"02081","WALPOLE, MA","G",7020,"G",85989,"G",374710,619,"WALPOLE","MA","NORFOLK"
"02090","WESTWOOD, MA","H",15331,"G",298378,"G",957010,515,"WESTWOOD","MA","NORFOLK"
"02093","WRENTHAM, MA","G",5916,"G",45556,"G",210968,438,"WRENTHAM","MA","NORFOLK"
"02108","BOSTON, MA","G",21749,"G",737531,"G",2027221,1125,"BOSTON","MA","SUFFOLK"
"02109","BOSTON, MA","G",37776,"G",1673065,"G",5287290,1398,"BOSTON","MA","SUFFOLK"
"02110","BOSTON, MA","G",61741,"G",3136164,"G",10421531,1914,"BOSTON","MA","SUFFOLK"
"02111","BOSTON, MA","H",35413,"H",1081494,"H",3467303,1069,"BOSTON","MA","SUFFOLK"
"02112","BOSTON, MA","H",95,"H",998,"H",3676,8,"BOSTON","MA","SUFFOLK"
"02113","BOSTON, MA","G",2261,"G",18497,"G",83883,186,"BOSTON","MA","SUFFOLK"
"02114","BOSTON, MA","H",44312,"H",905794,"H",3778476,724,"BOSTON","MA","SUFFOLK"
"02115","BOSTON, MA","H",65942,"H",1044809,"H",4419360,646,"BOSTON","MA","SUFFOLK"
"02116","BOSTON, MA","G",69423,"G",2465430,"G",8090336,2096,"BOSTON","MA","SUFFOLK"
"02117","BOSTON, MA","H",2618,"J",153936,"J",413543,14,"BOSTON","MA","SUFFOLK"
"02118","BOSTON, MA","H",21931,"H",305404,"H",1283104,926,"BOSTON","MA","SUFFOLK"
"02119","ROXBURY, MA","G",7598,"H",121145,"H",516923,438,"ROXBURY","MA","SUFFOLK"
"02120","ROXBURY CROSSING, MA","H",4122,"H",49590,"H",204858,177,"ROXBURY CROSSING","MA","SUFFOLK"
"02121","DORCHESTER, MA","G",1944,"G",17195,"G",75565,213,"DORCHESTER","MA","SUFFOLK"
"02122","DORCHESTER, MA","G",8227,"G",101775,"G",423202,551,"DORCHESTER","MA","SUFFOLK"
"02123","BOSTON, MA","J",123,"J",1717,"J",6353,4,"BOSTON","MA","SUFFOLK"
"02124","DORCHESTER CENTER, MA","H",6533,"H",59398,"H",251556,559,"DORCHESTER CENTER","MA","SUFFOLK"
"02125","DORCHESTER, MA","G",11017,"G",191681,"G",699619,488,"DORCHESTER","MA","SUFFOLK"
"02126","MATTAPAN, MA","G",2059,"H",17797,"G",75413,233,"MATTAPAN","MA","SUFFOLK"
"02127","SOUTH BOSTON, MA","G",11276,"G",195112,"G",718632,688,"SOUTH BOSTON","MA","SUFFOLK"
"02128","EAST BOSTON, MA","G",25532,"G",327643,"G",1303423,851,"EAST BOSTON","MA","SUFFOLK"
"02129","CHARLESTOWN, MA","G",13220,"G",249585,"G",1013998,536,"CHARLESTOWN","MA","SUFFOLK"
"02130","JAMAICA PLAIN, MA","G",14811,"H",234065,"H",955285,672,"JAMAICA PLAIN","MA","SUFFOLK"
"02131","ROSLINDALE, MA","H",5841,"H",60985,"H",240614,451,"ROSLINDALE","MA","SUFFOLK"
"02132","WEST ROXBURY, MA","G",6134,"G",63269,"G",262835,526,"WEST ROXBURY","MA","SUFFOLK"
"02133","BOSTON, MA","H",45,"H",933,"H",3550,9,"BOSTON","MA","SUFFOLK"
"02134","ALLSTON, MA","H",9324,"H",146486,"H",573052,556,"ALLSTON","MA","SUFFOLK"
"02135","BRIGHTON, MA","G",15007,"H",235776,"H",1036838,673,"BRIGHTON","MA","SUFFOLK"
"02136","HYDE PARK, MA","G",5375,"G",66359,"G",275246,450,"HYDE PARK","MA","SUFFOLK"
"02137","READVILLE, MA","J",94,"J",1290,"J",5158,8,"READVILLE","MA","SUFFOLK"
"02138","CAMBRIDGE, MA","H",50403,"H",808100,"H",3213283,1150,"CAMBRIDGE","MA","MIDDLESEX"
"02139","CAMBRIDGE, MA","G",53397,"G",1543948,"G",5757601,1221,"CAMBRIDGE","MA","MIDDLESEX"
"02140","CAMBRIDGE, MA","G",9728,"G",224522,"G",843600,514,"CAMBRIDGE","MA","MIDDLESEX"
"02141","CAMBRIDGE, MA","G",13088,"G",397831,"G",1536706,417,"CAMBRIDGE","MA","MIDDLESEX"
"02142","CAMBRIDGE, MA","G",27213,"G",1761383,"G",5582571,604,"CAMBRIDGE","MA","MIDDLESEX"
"02143","SOMERVILLE, MA","G",11661,"G",133509,"G",570557,659,"SOMERVILLE","MA","MIDDLESEX"
"02144","SOMERVILLE, MA","G",5177,"G",72753,"G",359478,444,"SOMERVILLE","MA","MIDDLESEX"
"02145","SOMERVILLE, MA","G",6566,"G",81422,"G",326362,457,"SOMERVILLE","MA","MIDDLESEX"
"02148","MALDEN, MA","G",13047,"G",138565,"G",573609,1052,"MALDEN","MA","MIDDLESEX"
"02149","EVERETT, MA","G",11405,"G",166246,"G",742299,811,"EVERETT","MA","MIDDLESEX"
"02150","CHELSEA, MA","G",12970,"G",133537,"G",561108,739,"CHELSEA","MA","SUFFOLK"
"02151","REVERE, MA","G",7931,"G",66013,"G",277403,861,"REVERE","MA","SUFFOLK"
"02152","WINTHROP, MA","G",1515,"G",12447,"G",57139,270,"WINTHROP","MA","SUFFOLK"
"02153","MEDFORD, MA","H",212,"H",1285,"H",5702,8,"MEDFORD","MA","MIDDLESEX"
"02155","MEDFORD, MA","G",19868,"G",309531,"G",1204176,1142,"MEDFORD","MA","MIDDLESEX"
"02156","WEST MEDFORD, MA","J",38,"J",604,"J",3034,3,"WEST MEDFORD","MA","MIDDLESEX"
"02163","BOSTON, MA","G",542,"G",6007,"G",27630,38,"BOSTON","MA","SUFFOLK"
"02169","QUINCY, MA","G",27017,"G",413296,"G",1629950,1554,"QUINCY","MA","NORFOLK"
"02170","QUINCY, MA","G",1703,"G",16902,"G",73733,273,"QUINCY","MA","NORFOLK"
"02171","QUINCY, MA","H",12457,"H",303466,"H",1155969,405,"QUINCY","MA","NORFOLK"
"02176","MELROSE, MA","G",5103,"G",53712,"G",245764,529,"MELROSE","MA","MIDDLESEX"
"02180","STONEHAM, MA","G",6895,"G",80911,"G",351624,608,"STONEHAM","MA","MIDDLESEX"
"02184","BRAINTREE, MA","G",29996,"G",445420,"G",1797922,1564,"BRAINTREE","MA","NORFOLK"
"02185","BRAINTREE, MA","H",297,"J",6457,"J",26815,13,"BRAINTREE","MA","NORFOLK"
"02186","MILTON, MA","G",5332,"G",57376,"G",249030,465,"MILTON","MA","NORFOLK"
"02187","MILTON VILLAGE, MA","J",17,"G",288,"G",1239,3,"MILTON VILLAGE","MA","NORFOLK"
"02188","WEYMOUTH, MA","G",3846,"G",33650,"G",145490,289,"WEYMOUTH","MA","NORFOLK"
"02189","EAST WEYMOUTH, MA","H",8338,"H",109423,"H",467177,412,"EAST WEYMOUTH","MA","NORFOLK"
"02190","SOUTH WEYMOUTH, MA","H",8589,"H",112752,"H",487462,401,"SOUTH WEYMOUTH","MA","NORFOLK"
"02191","NORTH WEYMOUTH, MA","H",1146,"H",9874,"H",42104,135,"NORTH WEYMOUTH","MA","NORFOLK"
"02196","BOSTON, MA","J",36,"H",414,"H",1462,7,"BOSTON","MA","SUFFOLK"
"02199","BOSTON, MA","H",20126,"H",995577,"H",3065359,303,"BOSTON","MA","SUFFOLK"
"02201","BOSTON, MA","J",32,"J",360,"J",2040,3,"BOSTON","MA","SUFFOLK"
"02203","BOSTON, MA","H",36,"H",533,"H",2197,7,"BOSTON","MA","SUFFOLK"
"02205","BOSTON, MA","J",115,"J",1142,"J",6492,13,"BOSTON","MA","SUFFOLK"
"02210","BOSTON, MA","G",54803,"G",2279681,"G",7630195,1102,"BOSTON","MA","SUFFOLK"
"02215","BOSTON, MA","H",56614,"H",962859,"H",4131344,541,"BOSTON","MA","SUFFOLK"
"02222","BOSTON, MA","H",23,"G",217,"H",1043,8,"BOSTON","MA","SUFFOLK"
"02238","CAMBRIDGE, MA","J",2068,"J",37612,"J",151317,20,"CAMBRIDGE","MA","MIDDLESEX"
"02269","QUINCY, MA","H",1438,"H",44852,"H",133268,16,"QUINCY","MA","NORFOLK"
"02283","BOSTON, MA","J",66,"J",1838,"J",8406,4,"BOSTON","MA","SUFFOLK"
"02301","BROCKTON, MA","G",25767,"G",301276,"G",1219232,1395,"BROCKTON","MA","PLYMOUTH"
"02302","BROCKTON, MA","G",7550,"G",105898,"G",427486,420,"BROCKTON","MA","PLYMOUTH"
"02303","BROCKTON, MA","J",728,"J",7869,"J",33346,10,"BROCKTON","MA","PLYMOUTH"
"02322","AVON, MA","G",5289,"G",70402,"G",294250,231,"AVON","MA","NORFOLK"
"02324","BRIDGEWATER, MA","G",6369,"H",66448,"H",306643,512,"BRIDGEWATER","MA","PLYMOUTH"
"02327","BRYANTVILLE, MA","H",36,"H",188,"H",782,8,"BRYANTVILLE","MA","PLYMOUTH"
"02330","CARVER, MA","G",1579,"G",15700,"G",67555,201,"CARVER","MA","PLYMOUTH"
"02331","DUXBURY, MA","H",136,"H",1206,"H",5170,31,"DUXBURY","MA","PLYMOUTH"
"02332","DUXBURY, MA","G",2396,"G",23727,"G",107448,333,"DUXBURY","MA","PLYMOUTH"
"02333","EAST BRIDGEWATER, MA","G",2279,"G",19690,"G",89690,267,"EAST BRIDGEWATER","MA","PLYMOUTH"
"02334","EASTON, MA","G",231,"G",2580,"G",11216,25,"EASTON","MA","BRISTOL"
"02338","HALIFAX, MA","G",1004,"G",9345,"G",41434,115,"HALIFAX","MA","PLYMOUTH"
"02339","HANOVER, MA","G",8125,"G",82686,"G",349902,641,"HANOVER","MA","PLYMOUTH"
"02341","HANSON, MA","H",1435,"G",13264,"G",60801,194,"HANSON","MA","PLYMOUTH"
"02343","HOLBROOK, MA","G",2669,"G",36480,"G",151614,273,"HOLBROOK","MA","NORFOLK"
"02345","MANOMET, MA","H",333,"H",2340,"H",9753,18,"MANOMET","MA","PLYMOUTH"
"02346","MIDDLEBORO, MA","G",7147,"G",63057,"G",264962,563,"MIDDLEBORO","MA","PLYMOUTH"
"02347","LAKEVILLE, MA","G",3180,"G",38216,"H",187021,299,"LAKEVILLE","MA","PLYMOUTH"
"02351","ABINGTON, MA","G",3839,"G",36898,"G",161193,353,"ABINGTON","MA","PLYMOUTH"
"02355","NORTH CARVER, MA","J",22,"H",156,"H",721,6,"NORTH CARVER","MA","PLYMOUTH"
"02356","NORTH EASTON, MA","G",3102,"G",29175,"G",125193,276,"NORTH EASTON","MA","BRISTOL"
"02357","NORTH EASTON, MA","J",1458,"J",10192,"J",45601,7,"NORTH EASTON","MA","BRISTOL"
"02358","NORTH PEMBROKE, MA","G",50,"G",438,"G",2704,6,"NORTH PEMBROKE","MA","PLYMOUTH"
"02359","PEMBROKE, MA","G",6497,"G",72276,"G",313827,537,"PEMBROKE","MA","PLYMOUTH"
"02360","PLYMOUTH, MA","G",24642,"G",284977,"G",1256732,1617,"PLYMOUTH","MA","PLYMOUTH"
"02361","PLYMOUTH, MA","H",111,"G",1252,"G",5396,8,"PLYMOUTH","MA","PLYMOUTH"
"02362","PLYMOUTH, MA","J",99,"G",488,"G",2376,9,"PLYMOUTH","MA","PLYMOUTH"
"02364","KINGSTON, MA","G",5094,"G",44077,"G",189253,400,"KINGSTON","MA","PLYMOUTH"
"02366","SOUTH CARVER, MA","H",60,"H",335,"H",786,8,"SOUTH CARVER","MA","PLYMOUTH"
"02367","PLYMPTON, MA","H",1454,"J",22096,"J",105115,67,"PLYMPTON","MA","PLYMOUTH"
"02368","RANDOLPH, MA","G",8559,"G",99574,"G",384457,641,"RANDOLPH","MA","NORFOLK"
"02370","ROCKLAND, MA","G",7066,"H",158370,"G",572911,495,"ROCKLAND","MA","PLYMOUTH"
"02375","SOUTH EASTON, MA","G",6885,"G",80173,"G",327684,399,"SOUTH EASTON","MA","BRISTOL"
"02379","WEST BRIDGEWATER, MA","G",7639,"G",102317,"G",425452,379,"WEST BRIDGEWATER","MA","PLYMOUTH"
"02382","WHITMAN, MA","G",2072,"G",19306,"G",82786,256,"WHITMAN","MA","PLYMOUTH"
"02420","LEXINGTON, MA","G",5017,"G",63456,"G",262558,506,"LEXINGTON","MA","MIDDLESEX"
"02421","LEXINGTON, MA","G",15186,"H",735774,"G",2133679,567,"LEXINGTON","MA","MIDDLESEX"
"02445","BROOKLINE, MA","G",4753,"G",54516,"G",231520,484,"BROOKLINE","MA","NORFOLK"
"02446","BROOKLINE, MA","G",7539,"G",76407,"G",319322,742,"BROOKLINE","MA","NORFOLK"
"02447","BROOKLINE VILLAGE, MA","J",32,"G",215,"G",768,8,"BROOKLINE VILLAGE","MA","NORFOLK"
"02451","WALTHAM, MA","G",52825,"G",2029177,"G",6218582,1300,"WALTHAM","MA","MIDDLESEX"
"02452","WALTHAM, MA","G",8830,"G",129627,"G",507854,457,"WALTHAM","MA","MIDDLESEX"
"02453","WALTHAM, MA","G",16984,"H",354570,"G",1321891,839,"WALTHAM","MA","MIDDLESEX"
"02454","WALTHAM, MA","G",1353,"H",47845,"G",150717,38,"WALTHAM","MA","MIDDLESEX"
"02455","NORTH WALTHAM, MA","H",34,"G",931,"G",4596,6,"NORTH WALTHAM","MA","MIDDLESEX"
"02456","NEW TOWN, MA","G",6,"G",108,"G",428,3,"NEW TOWN","MA","MIDDLESEX"
"02457","BABSON PARK, MA","J",2157,"J",26424,"J",112103,18,"BABSON PARK","MA","NORFOLK"
"02458","NEWTON, MA","G",8528,"H",168515,"G",669100,520,"NEWTON","MA","MIDDLESEX"
"02459","NEWTON CENTER, MA","G",10346,"G",217058,"G",830337,724,"NEWTON CENTER","MA","MIDDLESEX"
"02460","NEWTONVILLE, MA","G",2465,"G",28245,"G",114682,254,"NEWTONVILLE","MA","MIDDLESEX"
"02461","NEWTON HIGHLANDS, MA","G",2443,"H",37351,"H",166557,245,"NEWTON HIGHLANDS","MA","MIDDLESEX"
"02462","NEWTON LOWER FALLS, MA","H",5723,"H",117190,"H",527150,111,"NEWTON LOWER FALLS","MA","MIDDLESEX"
"02464","NEWTON UPPER FALLS, MA","H",4578,"H",54301,"H",225146,256,"NEWTON UPPER FALLS","MA","MIDDLESEX"
"02465","WEST NEWTON, MA","G",2855,"G",41398,"G",175745,325,"WEST NEWTON","MA","MIDDLESEX"
"02466","AUBURNDALE, MA","G",9483,"G",212499,"G",757063,265,"AUBURNDALE","MA","MIDDLESEX"
"02467","CHESTNUT HILL, MA","H",15784,"H",171731,"H",739290,500,"CHESTNUT HILL","MA","MIDDLESEX"
"02468","WABAN, MA","G",317,"G",3822,"G",21233,85,"WABAN","MA","MIDDLESEX"
"02471","WATERTOWN, MA","J",683,"J",12468,"J",53736,14,"WATERTOWN","MA","MIDDLESEX"
"02472","WATERTOWN, MA","G",23214,"G",695563,"G",2099004,990,"WATERTOWN","MA","MIDDLESEX"
